timestamp,latitude,longitude,speed,heading,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
1589,12.899037872321717,77.51586143634782,5.0,91.34103709082451,0.02,0.01,9.8,0.001,0.001,0.002,0.7121672843760316,-0.6509623056662469,91.34103709082451
1590,12.899037639740145,77.51587143364274,5.0,91.33271441640227,0.02,0.01,9.8,0.001,0.001,0.002,0.749400527298924,-0.6617399425830153,91.33271441640227
1591,12.899037408607532,77.51588143097128,5.0,91.32441026732738,0.02,0.01,9.8,0.001,0.001,0.002,0.7863340200027706,-0.6723825328286424,91.32441026732738
1592,12.899037178920633,77.51589142833312,5.0,91.31612473586809,0.02,0.01,9.8,0.001,0.001,0.002,0.8229529895829301,-0.6828879044828784,91.31612473586809
1593,12.899036950676187,77.515901425728,5.0,91.30785791408577,0.02,0.01,9.8,0.001,0.001,0.002,0.8592427889398164,-0.6932539136287809,91.30785791408577
1594,12.899036723870921,77.51591142315564,5.0,91.29960989383392,0.02,0.01,9.8,0.001,0.001,0.002,0.8951889026375448,-0.7034784447902621,91.29960989383392
1595,12.899036498501541,77.51592142061575,5.0,91.2913807667571,0.02,0.01,9.8,0.001,0.001,0.002,0.9307769527099109,-0.7135594113637913,91.2913807667571
1596,12.89903627456474,77.51593141810805,5.0,91.28317062429,0.02,0.01,9.8,0.001,0.001,0.002,0.9659927044113933,-0.723494756044245,91.28317062429
1597,12.899036052057193,77.51594141563227,5.0,91.27497955765631,0.02,0.01,9.8,0.001,0.001,0.002,1.0008220719108358,-0.733282451244738,91.27497955765631
1598,12.89903583097556,77.51595141318812,5.0,91.26680765786782,0.02,0.01,9.8,0.001,0.001,0.002,1.0352511239256303,-0.7429204995104294,91.26680765786782
1599,12.899035611316487,77.51596141077532,5.0,91.25865501572332,0.02,0.01,9.8,0.001,0.001,0.002,1.069266089294019,-0.7524069339261401,91.25865501572332
1600,12.8990353930766,77.5159714083936,5.0,91.25052172180764,0.02,0.01,9.8,0.001,0.001,0.002,1.1028533624833812,-0.7617398185177762,91.25052172180764
1601,12.899035176252514,77.51598140604268,5.0,91.24240786649064,0.02,0.01,9.8,0.001,0.001,0.002,1.1359995090322712,-0.7709172486474004,91.24240786649064
1602,12.899034960840824,77.51599140372231,5.0,91.23431353992618,0.02,0.01,9.8,0.001,0.001,0.002,1.1686912709239947,-0.7799373514019454,91.23431353992618
1603,12.899034746838112,77.51600140143219,5.0,91.22623883205112,0.02,0.01,9.8,0.001,0.001,0.002,1.2009155718897029,-0.7887982859754165,91.22623883205112
1604,12.899034534240942,77.51601139917206,5.0,91.21818383258439,0.02,0.01,9.8,0.001,0.001,0.002,1.232659522638638,-0.7974982440445775,91.21818383258439
1605,12.899034323045864,77.51602139694164,5.0,91.21014863102586,0.02,0.01,9.8,0.001,0.001,0.002,1.26391042601377,-0.8060354501379727,91.21014863102586
1606,12.899034113249414,77.51603139474066,5.0,91.20213331665549,0.02,0.01,9.8,0.001,0.001,0.002,1.2946557820703997,-0.8144081619982793,91.20213331665549
1607,12.899033904848107,77.51604139256888,5.0,91.19413797853224,0.02,0.01,9.8,0.001,0.001,0.002,1.324883293076059,-0.8226146709378463,91.19413797853224
1608,12.899033697838448,77.516051390426,5.0,91.18616270549312,0.02,0.01,9.8,0.001,0.001,0.002,1.3545808684293525,-0.8306533021874178,91.18616270549312
1609,12.899033492216924,77.51606138831177,5.0,91.1782075861522,0.02,0.01,9.8,0.001,0.001,0.002,1.383736629496122,-0.8385224152379004,91.1782075861522
1610,12.899033287980007,77.51607138622592,5.0,91.1702727088996,0.02,0.01,9.8,0.001,0.001,0.002,1.4123389143606688,-0.8462204041751706,91.1702727088996
1611,12.899033085124152,77.51608138416817,5.0,91.16235816190054,0.02,0.01,9.8,0.001,0.001,0.002,1.4403762824903956,-0.853745698007794,91.16235816190054
1612,12.899032883645802,77.5160913821383,5.0,91.15446403309436,0.02,0.01,9.8,0.001,0.001,0.002,1.467837519311897,-0.8610967609876354,91.15446403309436
1613,12.89903268354138,77.516101380136,5.0,91.14659041019351,0.02,0.01,9.8,0.001,0.001,0.002,1.4947116406965701,-0.8682720929232779,91.14659041019351
1614,12.899032484807298,77.51611137816106,5.0,91.13873738068263,0.02,0.01,9.8,0.001,0.001,0.002,1.520987897354197,-0.8752702294861652,91.13873738068263
1615,12.899032287439951,77.51612137621318,5.0,91.13090503181749,0.02,0.01,9.8,0.001,0.001,0.002,1.5466557791324413,-0.8820897425094543,91.13090503181749
1616,12.899032091435718,77.51613137429212,5.0,91.12309345062414,0.02,0.01,9.8,0.001,0.001,0.002,1.5717050192208435,-0.888729240279459,91.12309345062414
1617,12.899031896790964,77.51614137239761,5.0,91.11530272389783,0.02,0.01,9.8,0.001,0.001,0.002,1.5961255982573448,-0.8951873678196818,91.11530272389783
1618,12.899031703502038,77.51615137052941,5.0,91.1075329382021,0.02,0.01,9.8,0.001,0.001,0.002,1.6199077483359257,-0.9014628071673217,91.1075329382021
1619,12.899031511565274,77.51616136868726,5.0,91.09978417986784,0.02,0.01,9.8,0.001,0.001,0.002,1.6430419569136623,-0.9075542776422548,91.09978417986784
1620,12.899031320976993,77.5161713668709,5.0,91.09205653499228,0.02,0.01,9.8,0.001,0.001,0.002,1.6655189706155595,-0.9134605361083801,91.09205653499228
1621,12.899031131733498,77.51618136508009,5.0,91.08435008943806,0.02,0.01,9.8,0.001,0.001,0.002,1.6873297989358418,-0.919180377227329,91.08435008943806
1622,12.899030943831077,77.51619136331456,5.0,91.07666492883227,0.02,0.01,9.8,0.001,0.001,0.002,1.7084657178339728,-0.9247126337044369,91.07666492883227
1623,12.899030757266006,77.51620136157409,5.0,91.06900113856551,0.02,0.01,9.8,0.001,0.001,0.002,1.728918273224217,-0.9300561765269736,91.06900113856551
1624,12.899030572034544,77.5162113598584,5.0,91.06135880379092,0.02,0.01,9.8,0.001,0.001,0.002,1.7486792843571006,-0.9352099151945389,91.06135880379092
1625,12.899030388132934,77.51622135816727,5.0,91.05373800942327,0.02,0.01,9.8,0.001,0.001,0.002,1.7677408470916613,-0.9401727979416215,91.05373800942327
1626,12.899030205557406,77.51623135650044,5.0,91.04613884013796,0.02,0.01,9.8,0.001,0.001,0.002,1.7860953370569486,-0.9449438119522299,91.04613884013796
1627,12.899030024304176,77.51624135485767,5.0,91.03856138037011,0.02,0.01,9.8,0.001,0.001,0.002,1.8037354127016938,-0.9495219835665969,91.03856138037011
1628,12.899029844369444,77.51625135323872,5.0,91.03100571431366,0.02,0.01,9.8,0.001,0.001,0.002,1.8206540182308495,-0.9539063784798723,91.03100571431366
1629,12.899029665749394,77.51626135164334,5.0,91.02347192592039,0.02,0.01,9.8,0.001,0.001,0.002,1.8368443864277701,-0.9580961019328033,91.02347192592039
1630,12.899029488440197,77.51627135007129,5.0,91.01596009889896,0.02,0.01,9.8,0.001,0.001,0.002,1.852300041361057,-0.9620902988943267,91.01596009889896
1631,12.89902931243801,77.51628134852234,5.0,91.00847031671404,0.02,0.01,9.8,0.001,0.001,0.002,1.867014800974799,-0.9658881542360704,91.00847031671404
1632,12.899029137738975,77.51629134699624,5.0,91.00100266258536,0.02,0.01,9.8,0.001,0.001,0.002,1.880982779561355,-0.9694888928986951,91.00100266258536
1633,12.899028964339218,77.51630134549275,5.0,90.99355721948679,0.02,0.01,9.8,0.001,0.001,0.002,1.8941983901155177,-0.9728917800500748,90.99355721948679
1634,12.899028792234851,77.51631134401164,5.0,90.98613407014537,0.02,0.01,9.8,0.001,0.001,0.002,1.9066563465692803,-0.9760961212352529,90.98613407014537
1635,12.899028621421973,77.51632134255269,5.0,90.97873329704048,0.02,0.01,9.8,0.001,0.001,0.002,1.9183516659061608,-0.9791012625181718,90.97873329704048
1636,12.899028451896667,77.51633134111565,5.0,90.97135498240286,0.02,0.01,9.8,0.001,0.001,0.002,1.929279670154356,-0.9819065906151206,90.97135498240286
1637,12.899028283655003,77.51634133970028,5.0,90.96399920821369,0.02,0.01,9.8,0.001,0.001,0.002,1.939435988257879,-0.9845115330198994,90.96399920821369
1638,12.899028116693035,77.51635133830636,5.0,90.95666605620373,0.02,0.01,9.8,0.001,0.001,0.002,1.9488165578248975,-0.9869155581206488,90.95666605620373
1639,12.899027951006806,77.51636133693367,5.0,90.94935560785237,0.02,0.01,9.8,0.001,0.001,0.002,1.9574176267526635,-0.9891181753083463,90.94935560785237
1640,12.89902778659234,77.51637133558198,5.0,90.94206794438674,0.02,0.01,9.8,0.001,0.001,0.002,1.965235754728279,-0.9911189350769241,90.94206794438674
1641,12.899027623445651,77.51638133425105,5.0,90.93480314678081,0.02,0.01,9.8,0.001,0.001,0.002,1.9722678146048,-0.9929174291150069,90.93480314678081
1642,12.899027461562737,77.51639133294066,5.0,90.92756129575447,0.02,0.01,9.8,0.001,0.001,0.002,1.9785109936520326,-0.9945132903892364,90.92756129575447
1643,12.899027300939581,77.51640133165058,5.0,90.92034247177266,0.02,0.01,9.8,0.001,0.001,0.002,1.983962794681597,-0.995906193219178,90.92034247177266
1644,12.899027141572153,77.5164113303806,5.0,90.91314675504445,0.02,0.01,9.8,0.001,0.001,0.002,1.988621037045775,-0.9970958533437815,90.91314675504445
1645,12.89902698345641,77.5164213291305,5.0,90.90597422552219,0.02,0.01,9.8,0.001,0.001,0.002,1.9924838575097272,-0.9980820279793963,90.90597422552219
1646,12.899026826588296,77.51643132790004,5.0,90.89882496290056,0.02,0.01,9.8,0.001,0.001,0.002,1.995549710996774,-0.9988645158693149,90.89882496290056
1647,12.899026670963735,77.51644132668902,5.0,90.89169904661576,0.02,0.01,9.8,0.001,0.001,0.002,1.9978173712063956,-0.999443157324847,90.89169904661576
1648,12.899026516578644,77.51645132549721,5.0,90.88459655584455,0.02,0.01,9.8,0.001,0.001,0.002,1.9992859311047453,-0.9998178342579083,90.88459655584455
1649,12.899026363428924,77.51646132432441,5.0,90.87751756950344,0.02,0.01,9.8,0.001,0.001,0.002,1.999954803287443,-0.9999884702051187,90.87751756950344
1650,12.89902621151046,77.51647132317038,5.0,90.87046216624773,0.02,0.01,9.8,0.001,0.001,0.002,1.9998237202145344,-0.9999550303434078,90.87046216624773
1651,12.899026060819127,77.51648132203492,5.0,90.86343042447075,0.02,0.01,9.8,0.001,0.001,0.002,1.9988927343175003,-0.9997175214971212,90.86343042447075
1652,12.899025911350781,77.51649132091782,5.0,90.85642242230287,0.02,0.01,9.8,0.001,0.001,0.002,1.9971622179782877,-0.9992759921366277,90.85642242230287
1653,12.899025763101273,77.51650131981887,5.0,90.84943823761071,0.02,0.01,9.8,0.001,0.001,0.002,1.9946328633803574,-0.9986305323684276,90.84943823761071
1654,12.89902561606643,77.51651131873786,5.0,90.84247794799626,0.02,0.01,9.8,0.001,0.001,0.002,1.9913056822318265,-0.9977812739167636,90.84247794799626
1655,12.899025470242073,77.51652131767456,5.0,90.83554163079599,0.02,0.01,9.8,0.001,0.001,0.002,1.9871820053607898,-0.9967283900967403,90.83554163079599
1656,12.899025325624008,77.51653131662879,5.0,90.82862936308001,0.02,0.01,9.8,0.001,0.001,0.002,1.9822634821830174,-0.9954720957789515,90.82862936308001
1657,12.899025182208025,77.51654131560032,5.0,90.82174122165125,0.02,0.01,9.8,0.001,0.001,0.002,1.9765520800421972,-0.9940126473456331,90.82174122165125
1658,12.899025039989903,77.51655131458897,5.0,90.81487728304452,0.02,0.01,9.8,0.001,0.001,0.002,1.9700500834230388,-0.9923503426383381,90.81487728304452
1659,12.899024898965408,77.51656131359452,5.0,90.80803762352575,0.02,0.01,9.8,0.001,0.001,0.002,1.9627600930374929,-0.9904855208971565,90.80803762352575
1660,12.89902475913029,77.51657131261678,5.0,90.80122231909108,0.02,0.01,9.8,0.001,0.001,0.002,1.9546850247845173,-0.9884185626914804,90.80122231909108
1661,12.899024620480288,77.51658131165554,5.0,90.79443144546605,0.02,0.01,9.8,0.001,0.001,0.002,1.9458281085837505,-0.9861498898423425,90.79443144546605
1662,12.899024483011129,77.51659131071061,5.0,90.78766507810474,0.02,0.01,9.8,0.001,0.001,0.002,1.9361928870835758,-0.9836799653363264,90.78766507810474
1663,12.899024346718521,77.51660130978178,5.0,90.78092329218893,0.02,0.01,9.8,0.001,0.001,0.002,1.9257832142441322,-0.9810092932310868,90.78092329218893
1664,12.899024211598167,77.51661130886886,5.0,90.7742061626273,0.02,0.01,9.8,0.001,0.001,0.002,1.9146032537957545,-0.9781384185524763,90.7742061626273
1665,12.899024077645752,77.51662130797166,5.0,90.76751376405453,0.02,0.01,9.8,0.001,0.001,0.002,1.9026574775735654,-0.9750679271833241,90.76751376405453
1666,12.899023944856946,77.51663130708998,5.0,90.76084617083056,0.02,0.01,9.8,0.001,0.001,0.002,1.8899506637287706,-0.9717984457438633,90.76084617083056
1667,12.899023813227412,77.51664130622363,5.0,90.75420345703968,0.02,0.01,9.8,0.001,0.001,0.002,1.8764878948174906,-0.968330641463858,90.75420345703968
1668,12.899023682752796,77.51665130537242,5.0,90.74758569648975,0.02,0.01,9.8,0.001,0.001,0.002,1.8622745557677933,-0.9646652220464299,90.74758569648975
1669,12.899023553428732,77.51666130453614,5.0,90.74099296271137,0.02,0.01,9.8,0.001,0.001,0.002,1.8473163317257801,-0.960802935523638,90.74099296271137
1670,12.89902342525084,77.51667130371463,5.0,90.73442532895709,0.02,0.01,9.8,0.001,0.001,0.002,1.831619205781638,-0.9567445701038149,90.73442532895709
1671,12.89902329821473,77.51668130290768,5.0,90.72788286820052,0.02,0.01,9.8,0.001,0.001,0.002,1.8151894565764415,-0.9524909540107175,90.72788286820052
1672,12.899023172316,77.51669130211513,5.0,90.72136565313563,0.02,0.01,9.8,0.001,0.001,0.002,1.7980336557908239,-0.9480429553144977,90.72136565313563
1673,12.899023047550228,77.51670130133678,5.0,90.71487375617585,0.02,0.01,9.8,0.001,0.001,0.002,1.780158665516346,-0.9434014817545555,90.71487375617585
1674,12.89902292391299,77.51671130057244,5.0,90.70840724945329,0.02,0.01,9.8,0.001,0.001,0.002,1.7615716355108004,-0.9385674805542813,90.70840724945329
1675,12.89902280139984,77.51672129982194,5.0,90.70196620481796,0.02,0.01,9.8,0.001,0.001,0.002,1.7422800003383527,-0.9335419382277572,90.70196620481796
1676,12.899022680006324,77.5167312990851,5.0,90.69555069383696,0.02,0.01,9.8,0.001,0.001,0.002,1.7222914763958594,-0.9283258803784212,90.69555069383696
1677,12.899022559727976,77.51674129836172,5.0,90.68916078779368,0.02,0.01,9.8,0.001,0.001,0.002,1.7016140588263955,-0.9229203714897742,90.68916078779368
1678,12.899022440560316,77.51675129765165,5.0,90.68279655768701,0.02,0.01,9.8,0.001,0.001,0.002,1.6802560183212785,-0.9173265147081314,90.68279655768701
1679,12.899022322498853,77.5167612969547,5.0,90.67645807423055,0.02,0.01,9.8,0.001,0.001,0.002,1.6582258978119553,-0.9115454516175059,90.67645807423055
1680,12.899022205539081,77.51677129627069,5.0,90.67014540785183,0.02,0.01,9.8,0.001,0.001,0.002,1.6355325090528836,-0.9055783620066238,90.67014540785183
1681,12.899022089676485,77.51678129559946,5.0,90.66385862869153,0.02,0.01,9.8,0.001,0.001,0.002,1.612184929097008,-0.8994264636281665,90.66385862869153
1682,12.899021974906537,77.51679129494083,5.0,90.65759780660267,0.02,0.01,9.8,0.001,0.001,0.002,1.5881924966649978,-0.8930910119502488,90.65759780660267
1683,12.899021861224695,77.51680129429464,5.0,90.65136301114988,0.02,0.01,9.8,0.001,0.001,0.002,1.563564808409948,-0.8865732999002006,90.65136301114988
1684,12.899021748626405,77.5168112936607,5.0,90.64515431160861,0.02,0.01,9.8,0.001,0.001,0.002,1.5383117150787782,-0.8798746576007203,90.64515431160861
1685,12.899021637107102,77.51682129303884,5.0,90.63897177696434,0.02,0.01,9.8,0.001,0.001,0.002,1.512443317572126,-0.8729964520984123,90.63897177696434
1686,12.899021526662212,77.51683129242892,5.0,90.63281547591184,0.02,0.01,9.8,0.001,0.001,0.002,1.485969962904096,-0.865940087084816,90.63281547591184
1687,12.899021417287143,77.51684129183076,5.0,90.62668547685439,0.02,0.01,9.8,0.001,0.001,0.002,1.458902240063564,-0.8587070026099295,90.62668547685439
1688,12.899021308977295,77.5168512912442,5.0,90.62058184790303,0.02,0.01,9.8,0.001,0.001,0.002,1.4312509757787866,-0.8512986747883411,90.62058184790303
1689,12.899021201728056,77.51686129066906,5.0,90.61450465687578,0.02,0.01,9.8,0.001,0.001,0.002,1.4030272301867797,-0.8437166154979716,90.61450465687578
1690,12.8990210955348,77.51687129010519,5.0,90.60845397129695,0.02,0.01,9.8,0.001,0.001,0.002,1.3742422924094886,-0.8359623720715482,90.60845397129695
1691,12.899020990392893,77.51688128955243,5.0,90.6024298583963,0.02,0.01,9.8,0.001,0.001,0.002,1.3449076760382097,-0.8280375269808123,90.6024298583963
1692,12.899020886297684,77.51689128901063,5.0,90.59643238510837,0.02,0.01,9.8,0.001,0.001,0.002,1.3150351145283785,-0.8199436975135876,90.59643238510837
1693,12.899020783244515,77.51690128847962,5.0,90.59046161807167,0.02,0.01,9.8,0.001,0.001,0.002,1.2846365565063145,-0.8116825354437103,90.59046161807167
1694,12.899020681228714,77.51691128795925,5.0,90.584517623628,0.02,0.01,9.8,0.001,0.001,0.002,1.2537241609898961,-0.8032557266939547,90.584517623628
1695,12.8990205802456,77.51692128744935,5.0,90.57860046782169,0.02,0.01,9.8,0.001,0.001,0.002,1.222310292525192,-0.7946649909919573,90.57860046782169
1696,12.899020480290474,77.51693128694978,5.0,90.57271021639885,0.02,0.01,9.8,0.001,0.001,0.002,1.1904075162407202,-0.7859120815192737,90.57271021639885
1697,12.899020381358634,77.5169412864604,5.0,90.56684693480665,0.02,0.01,9.8,0.001,0.001,0.002,1.1580285928216518,-0.776998784553576,90.56684693480665
1698,12.899020283445362,77.51695128598104,5.0,90.56101068819262,0.02,0.01,9.8,0.001,0.001,0.002,1.1251864734056187,-0.7679269191041297,90.56101068819262
1699,12.899020186545929,77.51696128551156,5.0,90.55520154140387,0.02,0.01,9.8,0.001,0.001,0.002,1.0918942944025214,-0.7586983365405564,90.55520154140387
1700,12.899020090655595,77.5169712850518,5.0,90.54941955898643,0.02,0.01,9.8,0.001,0.001,0.002,1.0581653722400477,-0.7493149202150271,90.54941955898643
1701,12.89901999576961,77.51698128460161,5.0,90.54366480518448,0.02,0.01,9.8,0.001,0.001,0.002,1.0240131980373612,-0.7397785850778934,90.54366480518448
1702,12.89901990188321,77.51699128416087,5.0,90.53793734393966,0.02,0.01,9.8,0.001,0.001,0.002,0.9894514322087994,-0.7300912772869059,90.53793734393966
1703,12.899019808991625,77.51700128372941,5.0,90.53223723889039,0.02,0.01,9.8,0.001,0.001,0.002,0.9544938989998516,-0.7202549738100277,90.53223723889039
1704,12.899019717090066,77.51701128330711,5.0,90.5265645533711,0.02,0.01,9.8,0.001,0.001,0.002,0.919154580957732,-0.7102716820219969,90.5265645533711
1705,12.899019626173741,77.51702128289382,5.0,90.52091935041157,0.02,0.01,9.8,0.001,0.001,0.002,0.8834476133384476,-0.7001434392946465,90.52091935041157
1706,12.899019536237843,77.51703128248938,5.0,90.51530169273623,0.02,0.01,9.8,0.001,0.001,0.002,0.8473872784529851,-0.6898723125811407,90.51530169273623
1707,12.899019447277553,77.51704128209369,5.0,90.50971164276343,0.02,0.01,9.8,0.001,0.001,0.002,0.8109879999544749,-0.6794603979941346,90.50971164276343
1708,12.899019359288042,77.51705128170657,5.0,90.50414926260478,0.02,0.01,9.8,0.001,0.001,0.002,0.7742643370690252,-0.6689098203780243,90.50414926260478
1709,12.899019272264473,77.51706128132791,5.0,90.49861461406445,0.02,0.01,9.8,0.001,0.001,0.002,0.7372309787721215,-0.6582227328752912,90.49861461406445
1710,12.899019186201997,77.51707128095757,5.0,90.49310775863847,0.02,0.01,9.8,0.001,0.001,0.002,0.6999027379133244,-0.6474013164871145,90.49310775863847
1711,12.899019101095751,77.5170812805954,5.0,90.48762875751407,0.02,0.01,9.8,0.001,0.001,0.002,0.6622945452912872,-0.6364477796282544,90.48762875751407
1712,12.899019016940866,77.5170912802413,5.0,90.48217767156899,0.02,0.01,9.8,0.001,0.001,0.002,0.6244214436815962,-0.6253643576763847,90.48217767156899
1713,12.899018933732458,77.51710127989512,5.0,90.4767545613708,0.02,0.01,9.8,0.001,0.001,0.002,0.5862985818199545,-0.6141533125158795,90.4767545613708
1714,12.899018851465636,77.51711127955672,5.0,90.4713594871762,0.02,0.01,9.8,0.001,0.001,0.002,0.5479412083427814,-0.6028169320762337,90.4713594871762
1715,12.899018770135497,77.51712127922598,5.0,90.46599250893043,0.02,0.01,9.8,0.001,0.001,0.002,0.5093646656880702,-0.5913575298651244,90.46599250893043
1716,12.899018689737128,77.51713127890278,5.0,90.46065368626651,0.02,0.01,9.8,0.001,0.001,0.002,0.4705843839585083,-0.5797774444962941,90.46065368626651
1717,12.899018610265605,77.51714127858699,5.0,90.45534307850464,0.02,0.01,9.8,0.001,0.001,0.002,0.4316158747497378,-0.5680790392122824,90.45534307850464
1718,12.899018531715994,77.51715127827849,5.0,90.45006074465152,0.02,0.01,9.8,0.001,0.001,0.002,0.39247472494588287,-0.5562647014021311,90.45006074465152
1719,12.899018454083352,77.51716127797714,5.0,90.44480674339971,0.02,0.01,9.8,0.001,0.001,0.002,0.35317659048496225,-0.5443368421141905,90.44480674339971
1720,12.899018377362724,77.51717127768283,5.0,90.43958113312692,0.02,0.01,9.8,0.001,0.001,0.002,0.31373719009682,-0.5322978955640534,90.43958113312692
1721,12.899018301549145,77.51718127739545,5.0,90.43438397189546,0.02,0.01,9.8,0.001,0.001,0.002,0.2741722990157318,-0.5201503186378091,90.43438397189546
1722,12.89901822663764,77.51719127711486,5.0,90.42921531745148,0.02,0.01,9.8,0.001,0.001,0.002,0.23449774267063328,-0.5078965903906221,90.42921531745148
1723,12.899018152623226,77.51720127684095,5.0,90.42407522722445,0.02,0.01,9.8,0.001,0.001,0.002,0.19472939035504727,-0.4955392115408357,90.42407522722445
1724,12.899018079500907,77.5172112765736,5.0,90.41896375832641,0.02,0.01,9.8,0.001,0.001,0.002,0.15488314887969068,-0.48308070395960523,90.41896375832641
1725,12.89901800726568,77.51722127631271,5.0,90.41388096755142,0.02,0.01,9.8,0.001,0.001,0.002,0.11497495620984913,-0.47052361015626415,90.41388096755142
1726,12.899017935912529,77.51723127605814,5.0,90.40882691137487,0.02,0.01,9.8,0.001,0.001,0.002,0.07502077509050262,-0.4578704927594284,90.40882691137487
1727,12.899017865436429,77.5172412758098,5.0,90.4038016459529,0.02,0.01,9.8,0.001,0.001,0.002,0.03503658666139776,-0.445123933994045,90.4038016459529
1728,12.899017795832348,77.51725127556756,5.0,90.39880522712173,0.02,0.01,9.8,0.001,0.001,0.002,-0.0049616159352375965,-0.4322865351543909,90.39880522712173
1729,12.899017727095242,77.51726127533132,5.0,90.39383771039708,0.02,0.01,9.8,0.001,0.001,0.002,-0.044957833951638645,-0.41936091607323134,90.39383771039708
1730,12.899017659220057,77.51727127510097,5.0,90.38889915097353,0.02,0.01,9.8,0.001,0.001,0.002,-0.08493606943390304,-0.40634971458714336,90.38889915097353
1731,12.89901759220173,77.5172812748764,5.0,90.3839896037239,0.02,0.01,9.8,0.001,0.001,0.002,-0.12488033162084551,-0.3932555859982168,90.3839896037239
1732,12.89901752603519,77.5172912746575,5.0,90.37910912319869,0.02,0.01,9.8,0.001,0.001,0.002,-0.1647746433402027,-0.3800812025321394,90.37910912319869
1733,12.899017460715351,77.51730127444416,5.0,90.37425776362538,0.02,0.01,9.8,0.001,0.001,0.002,-0.20460304739917562,-0.3668292527928795,90.37425776362538
1734,12.899017396237126,77.51731127423629,5.0,90.36943557890793,0.02,0.01,9.8,0.001,0.001,0.002,-0.24434961296720725,-0.35350244121397495,90.36943557890793
1735,12.899017332595411,77.51732127403378,5.0,90.36464262262612,0.02,0.01,9.8,0.001,0.001,0.002,-0.2839984419480034,-0.34010348750664343,90.36464262262612
1736,12.899017269785098,77.51733127383652,5.0,90.35987894803498,0.02,0.01,9.8,0.001,0.001,0.002,-0.32353367533860167,-0.32663512610472223,90.35987894803498
1737,12.899017207801068,77.51734127364442,5.0,90.35514460806415,0.02,0.01,9.8,0.001,0.001,0.002,-0.3629394995728033,-0.31310010560665674,90.35514460806415
1738,12.89901714663819,77.51735127345738,5.0,90.35043965531739,0.02,0.01,9.8,0.001,0.001,0.002,-0.4022001528462907,-0.2995011882145448,90.35043965531739
1739,12.899017086291328,77.51736127327528,5.0,90.34576414207189,0.02,0.01,9.8,0.001,0.001,0.002,-0.44129993142125074,-0.2858411491704584,90.34576414207189
1740,12.899017026755336,77.51737127309805,5.0,90.34111812027774,0.02,0.01,9.8,0.001,0.001,0.002,-0.48022319590754897,-0.27212277619005026,90.34111812027774
1741,12.899016968025059,77.51738127292559,5.0,90.33650164155738,0.02,0.01,9.8,0.001,0.001,0.002,-0.5189543775183887,-0.2583488688936694,90.33650164155738
1742,12.899016910095328,77.51739127275779,5.0,90.33191475720496,0.02,0.01,9.8,0.001,0.001,0.002,-0.5574779842975203,-0.24452223823499225,90.33191475720496
1743,12.899016852960974,77.51740127259457,5.0,90.3273575181858,0.02,0.01,9.8,0.001,0.001,0.002,-0.59577860731586,-0.23064570592739567,90.3273575181858
1744,12.899016796616813,77.51741127243584,5.0,90.32282997513587,0.02,0.01,9.8,0.001,0.001,0.002,-0.6338409268348958,-0.21672210386807972,90.32282997513587
1745,12.899016741057652,77.5174212722815,5.0,90.31833217836115,0.02,0.01,9.8,0.001,0.001,0.002,-0.6716497184342838,-0.20275427356016662,90.31833217836115
1746,12.899016686278292,77.51743127213146,5.0,90.31386417783709,0.02,0.01,9.8,0.001,0.001,0.002,-0.7091898591015217,-0.1887450655327844,90.31386417783709
1747,12.899016632273526,77.51744127198563,5.0,90.30942602320812,0.02,0.01,9.8,0.001,0.001,0.002,-0.7464463332808444,-0.17469733875936388,90.30942602320812
1748,12.899016579038134,77.51745127184392,5.0,90.305017763787,0.02,0.01,9.8,0.001,0.001,0.002,-0.7834042388793531,-0.16061396007415696,90.305017763787
1749,12.899016526566893,77.51746127170627,5.0,90.30063944855438,0.02,0.01,9.8,0.001,0.001,0.002,-0.8200487932275475,-0.14649780358720602,90.30063944855438
1750,12.899016474854566,77.51747127157256,5.0,90.29629112615812,0.02,0.01,9.8,0.001,0.001,0.002,-0.856365338992302,-0.13235175009777303,90.29629112615812
1751,12.899016423895912,77.51748127144272,5.0,90.2919728449129,0.02,0.01,9.8,0.001,0.001,0.002,-0.8923393500395118,-0.11817868650645574,90.2919728449129
1752,12.89901637368568,77.51749127131667,5.0,90.28768465279957,0.02,0.01,9.8,0.001,0.001,0.002,-0.9279564372443924,-0.10398150522602391,90.28768465279957
1753,12.899016324218607,77.51750127119432,5.0,90.28342659746465,0.02,0.01,9.8,0.001,0.001,0.002,-0.9632023542469754,-0.08976310359113038,90.28342659746465
1754,12.89901627548943,77.51751127107559,5.0,90.27919872621985,0.02,0.01,9.8,0.001,0.001,0.002,-0.998063003150374,-0.075526383267053,90.27919872621985
1755,12.89901622749287,77.5175212709604,5.0,90.27500108604144,0.02,0.01,9.8,0.001,0.001,0.002,-1.032524440159854,-0.06127424965749993,90.27500108604144
1756,12.899016180223644,77.51753127084868,5.0,90.27083372356985,0.02,0.01,9.8,0.001,0.001,0.002,-1.066572881160067,-0.04700961131170848,90.27083372356985
1757,12.89901613367646,77.51754127074035,5.0,90.26669668510905,0.02,0.01,9.8,0.001,0.001,0.002,-1.10019470722861,-0.03273537933084532,90.26669668510905
1758,12.899016087846016,77.51755127063534,5.0,90.2625900166261,0.02,0.01,9.8,0.001,0.001,0.002,-1.1333764700833169,-0.018454466773942753,90.2625900166261
